car_id,description,amount,region,make,model,year_of_man,color,condition,mileage,engine_size,selling_cond,bought_cond,trim,drive_train,reg_city,seat,num_cylinder,horse_power,body_build,fuel_type,transmission
zdsaWio85xRhlxau3VemApJe,Mercedes-Benz S-Class S 550 2012 Silver,10825000,"Abuja (FCT), Garki 2",Mercedes-Benz,S-Class,2012,Silver,Nigerian Used,74903.0,4700.0,Registered,Registered,S 550,unknown,FCT,0,0.0,0.0,unknown,Petrol,Automatic
6pymee9mOb8EO1sDQWm37Yq0,Lexus RX 350 2008 Gray,3675000,"Lagos State, Ikorodu",Lexus,RX 350,2008,Gray,Nigerian Used,145057.0,3500.0,Registered,Registered,unknown,unknown,Lagos,0,0.0,0.0,SUV,Petrol,Automatic
gbVXT3rs1OPAnNKewEwrrszH,BMW 550i 2012 Gray,4725000,"Abuja (FCT), Katampe",BMW,550i,2012,Gray,Foreign Used,97660.0,4700.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
cQO6a0ZMpK86JKt16cR4T1zI,Toyota Camry 2007 Gold,3150000,"Lagos State, Mushin",Toyota,Camry,2007,Gold,Nigerian Used,246304.0,2400.0,Registered,Registered,unknown,unknown,OGUN,0,0.0,0.0,unknown,Petrol,Automatic
hf5aW7XiXmXQApnZHYPwBZdC,Land Rover Range Rover Vogue 2005 Black,2835000,"Lagos State, Alimosho",Land Rover,Range Rover Vogue,2005,Black,Nigerian Used,215730.0,4400.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,SUV,Petrol,Automatic
klwHmvt0KriSlwflOsgChdAD,Mercedes-Benz C240 2005 Black,1651125,"Anambra State, Onitsha",Mercedes-Benz,C240,2005,Black,Nigerian Used,25505.0,2600.0,Registered,Registered,unknown,unknown,ANAMBRA,0,0.0,0.0,unknown,Petrol,Automatic
oQn2L25UPTylvl6ShTS8Wgu6,Lexus GX 460 2010 Black,24024000,"Lagos State, Amuwo-Odofin",Lexus,GX,2010,Black,Foreign Used,325073.0,4600.0,Imported,Imported,460,All Wheel,unknown,7,8.0,305.0,SUV,Petrol,Automatic
gdDjMSqTrePO5DMmxVfmHkbd,Nissan Pathfinder 2001 Gray,1560000,"Lagos State, Ojodu",Nissan,Pathfinder,2001,Gray,Nigerian Used,263571.0,3500.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,SUV,Petrol,Automatic
l9JdYau7s1Y6xOFnMP5QpMVE,Toyota Corolla 2004 Silver,2100000,"Abuja (FCT), Gwarinpa",Toyota,Corolla,2004,Silver,Nigerian Used,258543.0,1800.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
hkUrekPx3twws1zsMHLgryi7,Audi A4 2014 Black,13650000,"Lagos State, Lekki",Audi,A4,2014,Black,Foreign Used,152781.0,2000.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
f5snvFiBuzPtKQu1lgDokVUA,Toyota Highlander Hybrid Limited 2008 Black,7280000,"Ondo State, Akure",Toyota,Highlander,2008,Black,Nigerian Used,343437.0,3300.0,Registered,Imported,Hybrid Limited,All Wheel,Lagos,7,6.0,274.0,SUV,Hybrid,Automatic
pMLxGjbaPhwTynyjMhOqaKC6,Ford Edge 2007 Red,3885000,"Lagos State, Ojodu",Ford,Edge,2007,Red,Foreign Used,144494.0,3500.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
wIrbssxTHoty75VKyVJbKYFK,Nissan Xterra 2010 Silver,6300000,"Abuja (FCT), Wuse",Nissan,Xterra,2010,Silver,Nigerian Used,116366.0,4000.0,Registered,Imported,unknown,unknown,Lagos,0,0.0,0.0,unknown,Petrol,Automatic
3frWJaezy3ZMeL3V4JkypTHc,Toyota Sienna 2015 Gray,11550000,"Lagos State, Alimosho",Toyota,Sienna,2015,Gray,Foreign Used,275219.0,3500.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
uwPaE8ynlluSC4UUzlAQgjFy,Toyota RAV4 2013 Black,9198000,"Lagos State, Amuwo-Odofin",Toyota,RAV4,2013,Black,Foreign Used,72945.0,2400.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
Bxsfi5xStW2kPypyMlP9eBU9,Toyota Camry 2006 Silver,3328000,"Ogun State, Ado-Odo/Ota",Toyota,Camry,2006,Silver,Nigerian Used,305177.0,2400.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
ze49VVretpUFFqkM3bcDCfCS,Honda Accord 2010 Red,2257500,"Lagos State, Victoria Island",Honda,Accord,2010,Red,Nigerian Used,130531.0,2400.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
uqzBFNT53WWakVMxji7xOXsV,BMW 520i 2016 Gray,8820000,"Lagos State, Ikeja",BMW,520i,2016,Gray,Nigerian Used,68673.0,2000.0,Registered,Brand new,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
tQPj6SDgIfuLthElGOxIkzbk,BMW X5 2014 Black,15750000,"Abuja (FCT), Jabi",BMW,X5,2014,Black,Nigerian Used,70493.0,3000.0,Registered,Brand new,unknown,unknown,ABUJA,0,0.0,0.0,SUV,Petrol,Automatic
zG0Fvo020tl6SfOv53FUfFLZ,Toyota 4-Runner 2003 Blue,1891048,"Abuja (FCT), Katampe",Toyota,4-Runner,2003,Blue,Nigerian Used,179080.0,4700.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
CehN7Cc5ZmbD5uRlsD2qZheU,Nissan Rogue 2013 Red,3465000,"Lagos State, Ilupeju",Nissan,Rogue,2013,Red,Nigerian Used,149578.0,2500.0,Registered,Imported,unknown,unknown,Lagos,0,0.0,0.0,SUV,Petrol,Automatic
ucHHvxJYf1QJZPiqL9Rs1uDB,Peugeot 406 2008 Silver,1260000,"Abuja (FCT), Mararaba",Peugeot,406,2008,Silver,Nigerian Used,0.0,1800.0,Registered,Registered,unknown,unknown,NASARAWA STATE,0,0.0,0.0,unknown,Petrol,Manual
CbbG1ncMWSkh1ZmxcBWQDN36,Lexus GX 2004 Black,13520000,"Lagos State, Ojodu",Lexus,GX,2004,Black,Nigerian Used,148123.0,4700.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
7z5UyaYJIltw4nPCYZ8JQC8,Peugeot 307 2008 Blue,1352000,"Abuja (FCT), Garki 2",Peugeot,307,2008,Blue,Nigerian Used,651652.0,1600.0,Registered,Registered,unknown,unknown,FCT,0,0.0,0.0,unknown,Petrol,Manual
iRRXrp7PxtwnS2O4HkdWSu0W,Mercedes-Benz M Class 2012 White,9765000,"Lagos State, Alimosho",Mercedes-Benz,M Class,2012,White,Foreign Used,151248.0,3500.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
uL6OWy5SLbAhrcpv5Bndey0z,Mazda CX-7 2007 Red,2184000,"Lagos State, Yaba",Mazda,CX-7,2007,Red,Nigerian Used,169451.0,2300.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,SUV,Petrol,Automatic
5XVvSST0bx6a47JAlQRHjIjg,Nissan X-Trail 2006 Silver,2835000,"Lagos State, Ojodu",Nissan,X-Trail,2006,Silver,Nigerian Used,253915.0,2400.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,SUV,Petrol,Automatic
aD4C52NJoBKeWWajwzg9R3gN,Toyota Sienna 2006 Blue,3432000,"Lagos State, Alimosho",Toyota,Sienna,2006,Blue,Nigerian Used,227847.0,3300.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
av5YDZssY7aXkh8oHjya0Mqd,Lexus GS 2008 Black,3045000,"Lagos State, Yaba",Lexus,GS,2008,Black,Nigerian Used,279553.0,3500.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
cYAicay2y8HcXrE4OWNMT2yZ,Toyota Camry 2011 Gray,4264000,"Abuja (FCT), Garki 2",Toyota,Camry,2011,Gray,Nigerian Used,235378.0,2500.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
uwz9cH9MexZcX26yzBXgGv0z,Ford Edge 2013 Black,3675000,"Lagos State, Ajah",Ford,Edge,2013,Black,Nigerian Used,158231.0,2000.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
ByHhwGcjatw8ApDuDfADfEWU,Toyota 4-Runner 2004 White,8320000,"Ogun State, Ado-Odo/Ota",Toyota,4-Runner,2004,White,Foreign Used,260029.0,4000.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
41wz1fxvbk4aPpB4rChsCbJo,Peugeot 406 2000 Blue,840000,"Abuja (FCT), Wuse",Peugeot,406,2000,Blue,Nigerian Used,188777.0,2000.0,Registered,Registered,unknown,unknown,Abuja,0,0.0,0.0,unknown,Petrol,Manual
BYzSCyBqEc8a9OLgrLjYAIlp,Toyota Avensis 2011 Blue,4725000,"Lagos State, Alimosho",Toyota,Avensis,2011,Blue,Nigerian Used,489285.0,1800.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,SUV,Petrol,Automatic
fYB4vBn7IPRMgSFAkUvCRqX6,Lexus RX 330 2004 Silver,3570000,"Rivers State, Port-Harcourt",Lexus,RX 330,2004,Silver,Nigerian Used,181438.0,3300.0,Registered,Registered,unknown,unknown,RIVERS,0,0.0,0.0,SUV,Petrol,Automatic
vZ2BLNs4sVDqgangiCFStda,Toyota Prius 2002 Black,1260000,"Lagos State, Amuwo-Odofin",Toyota,Prius,2002,Black,Nigerian Used,234945.0,1800.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Hybrid,Automatic
v4AD0ilSiUfeMlZ9IYNjaBfK,Mercedes-Benz E240 2002 Black,2415000,"Abuja (FCT), Mararaba",Mercedes-Benz,E240,2002,Black,Nigerian Used,211089.0,2600.0,Registered,Registered,unknown,unknown,LAGOS STATE,0,0.0,0.0,unknown,Petrol,Automatic
IfJIifDv0hc4tOK4hZku37q,Mercedes-Benz S-Class 2010 Black,10500000,"Lagos State, Ojodu",Mercedes-Benz,S-Class,2010,Black,Nigerian Used,51828.0,5500.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
zSJpv1YJTxGWqxwnRCrdLEcE,Lexus ES 2004 Black,2100000,"Kwara State, Ilorin East",Lexus,ES,2004,Black,Nigerian Used,145735.0,3300.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
5RjEVSf3jtOJ1I0jMfPhTPLD,Acura MDX 2005 Black,1438500,"Lagos State, Ikeja",Acura,MDX,2005,Black,Nigerian Used,431448.0,3500.0,Registered,Imported,Premium 4dr SUV AWD (3.5L 6cyl 5A),All Wheel,LAGOS,7,6.0,265.0,SUV,Petrol,Automatic
vXAJyho5eea2rAO4E0a4olJD,Acura TSX 2011 Black,3675000,"Lagos State, Ojodu",Acura,TSX,2011,Black,Nigerian Used,279632.0,2400.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
ny4RAq8LVy6RlAYn22Nucz7m,Lexus RX 2002 Silver,2704000,"Abuja (FCT), Mararaba",Lexus,RX,2002,Silver,Nigerian Used,354319.0,3000.0,Registered,Registered,unknown,unknown,Abuja,0,0.0,0.0,SUV,Petrol,Automatic
p1OKwmNmP2iiSATixhUUxEyJ,Mercedes-Benz E300 2014 Black,14700000,"Lagos State, Lekki",Mercedes-Benz,E300,2014,Black,Nigerian Used,35485.0,3500.0,Registered,Brand new,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
3GwKOGQuOiZGqqCOUgqNzXhl,Lexus RX 2010 Gold,9933000,"Lagos State, Amuwo-Odofin",Lexus,RX,2010,Gold,Foreign Used,80000.0,3500.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
BLz19UaGoozQxsXNLuplluip,Toyota Camry 2009 Red,4680000,"Lagos State, Ikeja",Toyota,Camry,2009,Red,Nigerian Used,88115.0,3500.0,Registered,Registered,unknown,unknown,Lagos,0,0.0,0.0,unknown,Petrol,Automatic
i6BJP0TOoIhksaOM33jSVfmU,Volkswagen Rabbit 2007 White,2310000,"Lagos State, Ikeja",Volkswagen,Rabbit,2007,White,Nigerian Used,243060.0,2500.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,Coupe,Petrol,Automatic
wJISyby8v07q9b4iUfOfSHsO,Mercedes-Benz E350 2014 Blue,13000000,"Abuja (FCT), Garki 2",Mercedes-Benz,E350,2014,Blue,Nigerian Used,152237.0,3500.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
3nE1D2yUa7AS2Lvqr5zDKNgn,Mercedes-Benz E350 2007 Red,3952000,"Abuja (FCT), Wuse",Mercedes-Benz,E350,2007,Red,Nigerian Used,104805.0,3500.0,Registered,Imported,unknown,unknown,Kano,0,0.0,0.0,unknown,Petrol,Automatic
dvTehUCNIIKWmBKOkSBYeAgp,Infiniti G35 2008 Gray,2625000,"Kwara State, Ilorin East",Infiniti,G35,2008,Gray,Nigerian Used,489189.0,3500.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
6jAjap0uqtzCI788biScG14E,Mercedes-Benz M Class ML 350 4Matic 2013 Gray,14668000,"Lagos State, Ogudu",Mercedes-Benz,M Class,2013,Gray,Nigerian Used,68415.0,3500.0,Registered,Registered,ML 350 4Matic,All Wheel,Lagos,5,6.0,302.0,SUV,Petrol,Automatic
mnPlH9hBSkmw0cZZqOyQSwL9,Volkswagen Golf 1994 Gray,1050000,"Kwara State, Ilorin East",Volkswagen,Golf,1994,Gray,Nigerian Used,290279.0,1300.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Manual
4UZ4qq7omHIeEIv5zpJhEbBS,Mazda Tribute 2009 Blue,4095000,"Lagos State, Ikorodu",Mazda,Tribute,2009,Blue,Foreign Used,173819.0,2500.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
3pmkQv5pocHcOuKr9lYR9qcb,Lexus RX 300 1999 Gold,2205000,"Oyo State, Ibadan",Lexus,RX 300,1999,Gold,Nigerian Used,128528.0,3000.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
uuCVv4SxVDlvoxu2AOA9FezL,Mercedes-Benz GL-Class 2009 White,7407750,"Abuja (FCT), Gwarinpa",Mercedes-Benz,GL-Class,2009,White,Foreign Used,348108.0,4600.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
mLxHnMAgzetV60z1NKVhur1B,Volvo S60 2012 Black,3570000,"Oyo State, Ibadan",Volvo,S60,2012,Black,Foreign Used,111893.0,2500.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
2Pj6jMHcZbBzTbx3psioZYRf,BMW 328i 2000 Blue,1577500,"Kwara State, Ilorin East",BMW,328i,2000,Blue,Nigerian Used,297187.0,1900.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
d7NqbRlvXZBzE9W1Lw2j1HIm,Acura MDX 2016 White,8400000,"Kwara State, Ilorin East",Acura,MDX,2016,White,Nigerian Used,101853.0,3500.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
fYtGX62IEKXhnxgvBgwfG4Wp,Volkswagen Golf 2008 Black,2100000,"Lagos State, Ikeja",Volkswagen,Golf,2008,Black,Nigerian Used,167186.0,2000.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,Coupe,Petrol,Automatic
oCExgcWT14DGlrgCKBG1NRAM,Peugeot 307 2008 Blue,2080000,"Abuja (FCT), Mararaba",Peugeot,307,2008,Blue,Nigerian Used,138376.0,1600.0,Registered,Brand new,unknown,unknown,KOGI STATE,0,0.0,0.0,unknown,Petrol,Manual
hn67cUfJmnTqskCpVTgkjrjo,Toyota Avalon 2007 Green,2415000,"Lagos State, Ilupeju",Toyota,Avalon,2007,Green,Nigerian Used,188734.0,3500.0,Registered,Registered,unknown,unknown,Lagos,0,0.0,0.0,unknown,Petrol,Automatic
93yvJmYyc3tTruMAk3FhO2ZC,Honda Accord 2000 Silver,840000,"Oyo State, Ibadan",Honda,Accord,2000,Silver,Nigerian Used,245339.0,2300.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
wc2kRRQRzabDoVJ8OkatXR9m,Mitsubishi Pajero 2010 Gray,5250000,"Lagos State, Lekki",Mitsubishi,Pajero,2010,Gray,Nigerian Used,156591.0,3800.0,Registered,Brand new,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
38pHdmJqhTVEywD0FOBEntY2,Land Rover Range Rover 2008 Black,3234000,"Lagos State, Ajah",Land Rover,Range Rover,2008,Black,Nigerian Used,98302.0,4400.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,SUV,Petrol,Automatic
rUa1zh7RJVyENcWpMegVEwig,Mazda 6 2015 Black,6825000,"Lagos State, Ilupeju",Mazda,6,2015,Black,Nigerian Used,207764.0,2500.0,Registered,Imported,unknown,unknown,Lagos,0,0.0,0.0,unknown,Petrol,Automatic
2DZ0s9GbN4S7ffeES9z4WSkb,Toyota Camry 1997 Red,997500,"Lagos State, Isolo",Toyota,Camry,1997,Red,Nigerian Used,251520.0,2200.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
BEusrfKHBm6QZlHstet37QyV,Toyota Avalon 2007 Gray,3120000,"Abuja (FCT), Jabi",Toyota,Avalon,2007,Gray,Nigerian Used,220732.0,3500.0,Registered,Imported,unknown,unknown,ABUJA,0,0.0,0.0,unknown,Petrol,Automatic
fUu1R17MUTk1IauMMLHkQHrX,Kia Rio 2009 Black,1050000,"Ondo State, Akure",Kia,Rio,2009,Black,Nigerian Used,161013.0,1400.0,Registered,Registered,unknown,unknown,Ondo,0,0.0,0.0,unknown,Petrol,Automatic
mrhf3keVPQ4bnBUe1s5UBdNL,Toyota Corolla 2008 Silver,2352000,"Oyo State, Ibadan",Toyota,Corolla,2008,Silver,Nigerian Used,277020.0,1800.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
39oiaS5g84ocPDSIpvXIj7ua,Toyota Sienna 2006 Gray,3150000,"Oyo State, Ibadan",Toyota,Sienna,2006,Gray,Foreign Used,117214.0,3500.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
3x19FDnl6kWvaN4sQQX1gaMZ,Lexus RX 300 2002 Silver,1995000,"Lagos State, Ilupeju",Lexus,RX 300,2002,Silver,Nigerian Used,164433.0,3000.0,Registered,Imported,unknown,unknown,Lagos,0,0.0,0.0,SUV,Petrol,Automatic
42eeDxADfWmauffkrtALdWWL,Toyota Camry 2007 Blue,3150000,"Lagos State, Yaba",Toyota,Camry,2007,Blue,Nigerian Used,23890.0,2400.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
Cl8w4OW7VB9FU01ja4XWXgLz,Ford Edge 2019 Black,15225000,"Abuja (FCT), Kubwa",Ford,Edge,2019,Black,Nigerian Used,29986.0,2000.0,Registered,Registered,unknown,unknown,Abuja,0,0.0,0.0,SUV,Petrol,Automatic
f1XTQp8y9cjKAXMF6ay0cEQQ,Mercedes-Benz C300 2015 White,13650000,"Ondo State, Akure",Mercedes-Benz,C300,2015,White,Foreign Used,169600.0,2000.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
cFsPMd2TCHLPZ96Noe4hvK5l,Hyundai Sonata 2007 Blue,2080000,"Kwara State, Ilorin East",Hyundai,Sonata,2007,Blue,Nigerian Used,279210.0,2700.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
tvA9OkKs16k448Y8sOe4kmqr,GAC GS4 2019 Black,11550000,"Abuja (FCT), Gwarinpa",GAC,GS4,2019,Black,Nigerian Used,61564.0,1500.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
63XKzuU6MHwrllImjKvnQDpu,Mercedes-Benz M Class 2006 Gold,6240000,"Ondo State, Akure",Mercedes-Benz,M Class,2006,Gold,Foreign Used,206884.0,3500.0,Imported,Imported,ML 350 AWD 4Matic (3.5L V6 7A),All Wheel,unknown,5,6.0,268.0,SUV,Petrol,Automatic
r4WdVDoq4lU2oqGTcGgYocQu,Nissan Maxima QX 3.5 2002 Blue,2730000,"Abuja (FCT), Garki 2",Nissan,Maxima,2002,Blue,Nigerian Used,241248.0,3500.0,Registered,Registered,QX 3.5,Front Wheel,Abuja,5,6.0,256.0,Sedan,Petrol,Automatic
2JivtE3dI6xtd1PDUJfJeDPI,BMW X6 2015 Black,36750000,"Lagos State, Surulere",BMW,X6,2015,Black,Nigerian Used,97542.0,0.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,SUV,Petrol,Automatic
hcUtQwnavXULQYFOuMDbpMSo,Toyota Solara 2008 Blue,3675000,"Lagos State, Ikoyi",Toyota,Solara,2008,Blue,Foreign Used,122543.0,3300.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,Convertible,Petrol,Automatic
wECHKMIipwmGuZrthm9zoxyj,Cadillac CTS 2007 Black,3675000,"Lagos State, Yaba",Cadillac,CTS,2007,Black,Foreign Used,114912.0,3600.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
brmMOEuDUz4sSUX4rZRjRzKG,Mercedes-Benz M Class ML 350 BlueTEC 4Matic 2012 Silver,14456000,"Kaduna State, Kaduna / Kaduna State",Mercedes-Benz,M Class,2012,Silver,Foreign Used,90123.0,4500.0,Imported,Imported,ML 350 BlueTEC 4Matic,All Wheel,unknown,5,6.0,240.0,SUV,Petrol,Automatic
4UUFxBaAcXx2Ok3pqRDQrslP,Toyota Avanza 2006 Silver,2100000,"Lagos State, Ikeja",Toyota,Avanza,2006,Silver,Nigerian Used,356135.0,1500.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,Van,Petrol,Automatic
kWG8WoPZtBWQHxnu6DAtcQXK,Toyota Camry 2007 White,3640000,"Lagos State, Ikeja",Toyota,Camry,2007,White,Nigerian Used,162970.0,3300.0,Registered,Registered,unknown,unknown,Lagos,0,0.0,0.0,unknown,Petrol,Automatic
uS8YaRuyTtmJVjjh3LWH84hf,Mercedes-Benz C350 2008 Black,8112000,"Lagos State, Yaba",Mercedes-Benz,C350,2008,Black,Nigerian Used,114699.0,3500.0,Registered,Registered,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
vV7iMzUaJnutO9wW5m28nVLx,Honda Accord 2003 Black,956250,"Lagos State, Victoria Island",Honda,Accord,2003,Black,Nigerian Used,131587.0,3000.0,Registered,Registered,unknown,unknown,Abuja,0,0.0,0.0,unknown,Petrol,Automatic
3Lbwpd2M3XeUihqi9oJQrg6x,Chrysler Pacifica 2007 Blue,1890000,"Abuja (FCT), Jabi",Chrysler,Pacifica,2007,Blue,Nigerian Used,204667.0,4000.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
fsL200YDOmbUeqCQQwTpXUYt,Toyota Tacoma 2020 Gray,26250000,"Abuja (FCT), Lugbe District",Toyota,Tacoma,2020,Gray,Nigerian Used,20699.0,3500.0,Registered,Registered,unknown,unknown,ABUJA,0,0.0,0.0,unknown,Petrol,Automatic
tSdNZylD1tO85lPICv43cPyR,Nissan Sentra S 2013 Black,3885000,"Akwa Ibom State, Uyo",Nissan,Sentra,2013,Black,Nigerian Used,112190.0,1800.0,Registered,Brand new,S,Front Wheel,ABUJA,5,4.0,130.0,Sedan,Petrol,CVT
43lzjZmCLd8AWl8NlchnEbrW,Ford Edge 2010 Red,3375000,"Lagos State, Alimosho",Ford,Edge,2010,Red,Nigerian Used,1.0,3500.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,SUV,Petrol,Automatic
md092obrSIfQrrveRpF3LoUk,Toyota Sienna 2008 Gray,4725000,"Lagos State, Alimosho",Toyota,Sienna,2008,Gray,Foreign Used,360244.0,3500.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
7JX9fBXB8Jsq8m9FtXWEnviL,Honda Accord 2007 Gray,1554000,"Lagos State, Ikeja",Honda,Accord,2007,Gray,Nigerian Used,243931.0,2400.0,Registered,Registered,unknown,unknown,Lagos,0,0.0,0.0,unknown,Petrol,Automatic
8npzIiKWgOmMICSr6g5dRTnd,Toyota 4-Runner 2013 Blue,10500000,"Lagos State, Lekki",Toyota,4-Runner,2013,Blue,Nigerian Used,119557.0,4000.0,Registered,Imported,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
k5XW8uw6XRZsG6ies4t7IK9e,Nissan Pathfinder 2005 Gray,2756000,"Abuja (FCT), Mararaba",Nissan,Pathfinder,2005,Gray,Nigerian Used,135564.0,4000.0,Registered,Registered,unknown,unknown,NASARAWA STATE,0,0.0,0.0,SUV,Petrol,Automatic
dCSXZw0HVuMBDpFpwFLXS38f,Toyota Sienna 2005 Silver,4725000,"Lagos State, Yaba",Toyota,Sienna,2005,Silver,Foreign Used,307667.0,3300.0,Imported,Imported,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
5cB3JOiEEegDkDXJeC29Y0uq,Toyota Camry 2012 Black,7072000,"Abuja (FCT), Garki 2",Toyota,Camry,2012,Black,Foreign Used,143147.0,2500.0,Imported,Imported,LE 4dr Sedan (2.5L 4cyl 6A),Front,unknown,5,4.0,178.0,Sedan,Petrol,Automatic
z4BhjwLcM6BOl7GB2u4K9n8c,Toyota Camry 2011 Black,5040000,"Lagos State, Ikeja",Toyota,Camry,2011,Black,Foreign Used,280480.0,2500.0,Imported,Imported,Base 4dr Sedan (2.5L 4cyl 6M),Front,unknown,5,4.0,169.0,Sedan,Petrol,Automatic
puknkwGEPsH1Bs0lsPMm1k7n,Toyota Avensis 2008 Black,2288000,"Lagos State, Lekki",Toyota,Avensis,2008,Black,Nigerian Used,160845.0,2000.0,Registered,Brand new,unknown,unknown,unknown,0,0.0,0.0,unknown,Petrol,Automatic
kISwXvBaKVuenOOe3FfUT1MO,Toyota Sienna 2004 Gold,3640000,"Lagos State, Alimosho",Toyota,Sienna,2004,Gold,Nigerian Used,296837.0,3300.0,Registered,Registered,unknown,unknown,unknown,0,0.0,0.0,SUV,Petrol,Automatic
jNBXHTcIAZZU2tbSLdRWZFKp,Nissan Sentra 2005 Black,1260000,"Lagos State, Ajah",Nissan,Sentra,2005,Black,Nigerian Used,311803.0,1800.0,Registered,Imported,unknown,unknown,LAGOS,0,0.0,0.0,unknown,Petrol,Automatic
tQawKfhOqz3nykFEDgAm3Hjv,Mercedes-Benz GLK-Class 350 4MATIC 2013 White,7875000,"Anambra State, Onitsha",Mercedes-Benz,GLK-Class,2013,White,Nigerian Used,182737.0,3500.0,Registered,Registered,350 4MATIC,All Wheel,ABUJA,5,6.0,302.0,SUV,Petrol,Automatic
